#Evangervatn, 62.115.0, Vannstand, time
Tidspunkt;Vannstand (m);Korrigert;Kontrollert
2025-01-07 23:00:00Z;8,157;0;2
2025-01-08 00:00:00Z;8,157;0;2
2025-01-08 01:00:00Z;8,156875;0;2
2025-01-08 02:00:00Z;8,155128;0;2
2025-01-08 03:00:00Z;8,147637;0;2
2025-01-08 04:00:00Z;8,137387;0;2
2025-01-08 05:00:00Z;8,129132;0;2
2025-01-08 06:00:00Z;8,122379;0;2
2025-01-08 07:00:00Z;8,121406;0;2
2025-01-08 08:00:00Z;8,141583;0;2
2025-01-08 09:00:00Z;8,167454;0;2
2025-01-08 10:00:00Z;8,189934;0;2
2025-01-08 11:00:00Z;8,210929;0;2
2025-01-08 12:00:00Z;8,230795;0;2
2025-01-08 13:00:00Z;8,248531;0;2
2025-01-08 14:00:00Z;8,262771;0;2
2025-01-08 15:00:00Z;8,274891;0;2
2025-01-08 16:00:00Z;8,285636;0;2
2025-01-08 17:00:00Z;8,294133;0;2
2025-01-08 18:00:00Z;8,302632;0;2
2025-01-08 19:00:00Z;8,309005;0;2
2025-01-08 20:00:00Z;8,315004;0;2
2025-01-08 21:00:00Z;8,320502;0;2
2025-01-08 22:00:00Z;8,322126;0;2
2025-01-08 23:00:00Z;8,317382;0;2
2025-01-09 00:00:00Z;8,308383;0;2
2025-01-09 01:00:00Z;8,301005;0;2
2025-01-09 02:00:00Z;8,294503;0;2
2025-01-09 03:00:00Z;8,290876;0;2
2025-01-09 04:00:00Z;8,287375;0;2
2025-01-09 05:00:00Z;8,286125;0;2
2025-01-09 06:00:00Z;8,286627;0;2
2025-01-09 07:00:00Z;8,291129;0;2
2025-01-09 08:00:00Z;8,296753;0;2
2025-01-09 09:00:00Z;8,30163;0;2
2025-01-09 10:00:00Z;8,309005;0;2
2025-01-09 11:00:00Z;8,311376;0;2
2025-01-09 12:00:00Z;8,314877;0;2
2025-01-09 13:00:00Z;8,318127;0;2
2025-01-09 14:00:00Z;8,321626;0;2
2025-01-09 15:00:00Z;8,323125;0;2
2025-01-09 16:00:00Z;8,325251;0;2
2025-01-09 17:00:00Z;8,328502;0;2
2025-01-09 18:00:00Z;8,329;0;2
2025-01-09 19:00:00Z;8,329;0;2
2025-01-09 20:00:00Z;8,329;0;2
2025-01-09 21:00:00Z;8,329125;0;2
2025-01-09 22:00:00Z;8,329376;0;2
2025-01-09 23:00:00Z;8,326002;0;2
2025-01-10 00:00:00Z;8,322126;0;2
2025-01-10 01:00:00Z;8,319376;0;2
2025-01-10 02:00:00Z;8,318875;0;2
2025-01-10 03:00:00Z;8,31775;0;2
2025-01-10 04:00:00Z;8,3155;0;2
2025-01-10 05:00:00Z;8,31575;0;2
2025-01-10 06:00:00Z;8,3155;0;2
2025-01-10 07:00:00Z;8,317375;0;2
2025-01-10 08:00:00Z;8,316001;0;2
2025-01-10 09:00:00Z;8,313751;0;2
2025-01-10 10:00:00Z;8,310376;0;2
2025-01-10 11:00:00Z;8,309376;0;2
2025-01-10 12:00:00Z;8,310875;0;2
2025-01-10 13:00:00Z;8,311875;0;2
2025-01-10 14:00:00Z;8,311875;0;2
2025-01-10 15:00:00Z;8,310875;0;2
2025-01-10 16:00:00Z;8,309125;0;2
2025-01-10 17:00:00Z;8,308125;0;2
2025-01-10 18:00:00Z;8,307252;0;2
2025-01-10 19:00:00Z;8,302752;0;2
2025-01-10 20:00:00Z;8,301875;0;2
2025-01-10 21:00:00Z;8,300751;0;2
2025-01-10 22:00:00Z;8,294918;0;2
2025-01-10 23:00:00Z;8,271809;0;2
2025-01-11 00:00:00Z;8,255163;0;2
2025-01-11 01:00:00Z;8,2353;0;2
2025-01-11 02:00:00Z;8,21629;0;2
2025-01-11 03:00:00Z;8,199407;0;2
2025-01-11 04:00:00Z;8,184779;0;2
2025-01-11 05:00:00Z;8,169526;0;2
2025-01-11 06:00:00Z;8,157637;0;2
2025-01-11 07:00:00Z;8,151253;0;2
2025-01-11 08:00:00Z;8,153882;0;2
2025-01-11 09:00:00Z;8,163266;0;2
2025-01-11 10:00:00Z;8,174766;0;2
2025-01-11 11:00:00Z;8,184887;0;2
2025-01-11 12:00:00Z;8,194011;0;2
2025-01-11 13:00:00Z;8,203136;0;2
2025-01-11 14:00:00Z;8,212761;0;2
2025-01-11 15:00:00Z;8,22126;0;2
2025-01-11 16:00:00Z;8,230634;0;2
2025-01-11 17:00:00Z;8,23851;0;2
2025-01-11 18:00:00Z;8,247882;0;2
2025-01-11 19:00:00Z;8,250875;0;2
2025-01-11 20:00:00Z;8,252376;0;2
2025-01-11 21:00:00Z;8,255751;0;2
2025-01-11 22:00:00Z;8,257751;0;2
2025-01-11 23:00:00Z;8,257751;0;2
2025-01-12 00:00:00Z;8,255751;0;2
2025-01-12 01:00:00Z;8,252501;0;2
2025-01-12 02:00:00Z;8,251625;0;2
2025-01-12 03:00:00Z;8,248877;0;2
2025-01-12 04:00:00Z;8,244878;0;2
2025-01-12 05:00:00Z;8,240003;0;2
2025-01-12 06:00:00Z;8,236504;0;2
2025-01-12 07:00:00Z;8,241755;0;2
2025-01-12 08:00:00Z;8,246878;0;2
2025-01-12 09:00:00Z;8,251505;0;2
2025-01-12 10:00:00Z;8,258003;0;2
2025-01-12 11:00:00Z;8,25875;0;2
2025-01-12 12:00:00Z;8,257876;0;2
2025-01-12 13:00:00Z;8,260877;0;2
2025-01-12 14:00:00Z;8,259128;0;2
2025-01-12 15:00:00Z;8,263002;0;2
2025-01-12 16:00:00Z;8,267126;0;2
2025-01-12 17:00:00Z;8,265876;0;2
2025-01-12 18:00:00Z;8,262877;0;2
2025-01-12 19:00:00Z;8,259002;0;2
2025-01-12 20:00:00Z;8,255127;0;2
2025-01-12 21:00:00Z;8,252501;0;2
2025-01-12 22:00:00Z;8,253502;0;2
2025-01-12 23:00:00Z;8,258129;0;2
2025-01-13 00:00:00Z;8,262753;0;2
2025-01-13 01:00:00Z;8,260002;0;2
2025-01-13 02:00:00Z;8,255629;0;2
2025-01-13 03:00:00Z;8,248881;0;2
2025-01-13 04:00:00Z;8,242881;0;2
2025-01-13 05:00:00Z;8,247252;0;2
2025-01-13 06:00:00Z;8,250762;0;2
2025-01-13 07:00:00Z;8,262765;0;2
2025-01-13 08:00:00Z;8,269758;0;2
2025-01-13 09:00:00Z;8,278256;0;2
2025-01-13 10:00:00Z;8,276752;0;2
2025-01-13 11:00:00Z;8,273252;0;2
2025-01-13 12:00:00Z;8,276502;0;2
2025-01-13 13:00:00Z;8,278125;0;2
2025-01-13 14:00:00Z;8,280126;0;2
2025-01-13 15:00:00Z;8,283629;0;2
2025-01-13 16:00:00Z;8,291512;0;2
2025-01-13 17:00:00Z;8,302639;0;2
2025-01-13 18:00:00Z;8,312895;0;2
2025-01-13 19:00:00Z;8,329817;0;2
2025-01-13 20:00:00Z;8,360042;0;2
2025-01-13 21:00:00Z;8,406112;0;2
2025-01-13 22:00:00Z;8,470881;0;2
2025-01-13 23:00:00Z;8,541038;0;2
2025-01-14 00:00:00Z;8,613884;0;2
2025-01-14 01:00:00Z;8,682244;0;2
2025-01-14 02:00:00Z;8,742535;0;2
2025-01-14 03:00:00Z;8,797771;0;2
2025-01-14 04:00:00Z;8,845474;0;2
2025-01-14 05:00:00Z;8,888593;0;2
2025-01-14 06:00:00Z;8,934479;0;2
2025-01-14 07:00:00Z;8,982851;0;2
2025-01-14 08:00:00Z;9,03111;0;2
2025-01-14 09:00:00Z;9,084867;0;2
2025-01-14 10:00:00Z;9,139253;0;2
2025-01-14 11:00:00Z;9,199633;0;2
2025-01-14 12:00:00Z;9,256977;0;2
2025-01-14 13:00:00Z;9,303799;0;2
2025-01-14 14:00:00Z;9,329013;0;2
2025-01-14 15:00:00Z;9,34388;0;2
2025-01-14 16:00:00Z;9,351377;0;2
2025-01-14 17:00:00Z;9,358876;0;2
2025-01-14 18:00:00Z;9,35975;0;2
2025-01-14 19:00:00Z;9,357376;0;2
2025-01-14 20:00:00Z;9,350503;0;2
2025-01-14 21:00:00Z;9,33963;0;2
2025-01-14 22:00:00Z;9,325384;0;2
2025-01-14 23:00:00Z;9,307261;0;2
2025-01-15 00:00:00Z;9,291256;0;2
2025-01-15 01:00:00Z;9,282752;0;2
2025-01-15 02:00:00Z;9,274003;0;2
2025-01-15 03:00:00Z;9,265128;0;2
2025-01-15 04:00:00Z;9,257127;0;2
2025-01-15 05:00:00Z;9,250875;0;2
2025-01-15 06:00:00Z;9,24975;0;2
2025-01-15 07:00:00Z;9,247625;0;2
2025-01-15 08:00:00Z;9,243626;0;2
2025-01-15 09:00:00Z;9,244251;0;2
2025-01-15 10:00:00Z;9,254007;0;2
2025-01-15 11:00:00Z;9,270885;0;2
2025-01-15 12:00:00Z;9,288011;0;2
2025-01-15 13:00:00Z;9,305262;0;2
2025-01-15 14:00:00Z;9,324264;0;2
2025-01-15 15:00:00Z;9,343384;0;2
2025-01-15 16:00:00Z;9,353252;0;2
2025-01-15 17:00:00Z;9,362878;0;2
2025-01-15 18:00:00Z;9,371627;0;2
2025-01-15 19:00:00Z;9,378628;0;2
2025-01-15 20:00:00Z;9,388628;0;2
2025-01-15 21:00:00Z;9,395751;0;2
2025-01-15 22:00:00Z;9,396001;0;2
2025-01-15 23:00:00Z;9,401126;0;2
2025-01-16 00:00:00Z;9,410386;0;2
2025-01-16 01:00:00Z;9,434273;0;2
2025-01-16 02:00:00Z;9,462528;0;2
2025-01-16 03:00:00Z;9,493779;0;2
2025-01-16 04:00:00Z;9,523273;0;2
2025-01-16 05:00:00Z;9,548268;0;2
2025-01-16 06:00:00Z;9,573517;0;2
2025-01-16 07:00:00Z;9,595135;0;2
2025-01-16 08:00:00Z;9,610756;0;2
2025-01-16 09:00:00Z;9,623002;0;2
2025-01-16 10:00:00Z;9,629251;0;2
2025-01-16 11:00:00Z;9,635751;0;2
2025-01-16 12:00:00Z;9,64025;0;2
2025-01-16 13:00:00Z;9,6405;0;2
2025-01-16 14:00:00Z;9,6435;0;2
2025-01-16 15:00:00Z;9,649501;0;2
2025-01-16 16:00:00Z;9,654001;0;2
2025-01-16 17:00:00Z;9,662626;0;2
2025-01-16 18:00:00Z;9,664;0;2
2025-01-16 19:00:00Z;9,663625;0;2
2025-01-16 20:00:00Z;9,659379;0;2
2025-01-16 21:00:00Z;9,645257;0;2
2025-01-16 22:00:00Z;9,630383;0;2
2025-01-16 23:00:00Z;9,611389;0;2
2025-01-17 00:00:00Z;9,588265;0;2
2025-01-17 01:00:00Z;9,566512;0;2
2025-01-17 02:00:00Z;9,547263;0;2
2025-01-17 03:00:00Z;9,524763;0;2
2025-01-17 04:00:00Z;9,505139;0;2
2025-01-17 05:00:00Z;9,482388;0;2
2025-01-17 06:00:00Z;9,468628;0;2
2025-01-17 07:00:00Z;9,465875;0;2
2025-01-17 08:00:00Z;9,46425;0;2
2025-01-17 09:00:00Z;9,465001;0;2
2025-01-17 10:00:00Z;9,469752;0;2
2025-01-17 11:00:00Z;9,461255;0;2
2025-01-17 12:00:00Z;9,445262;0;2
2025-01-17 13:00:00Z;9,423766;0;2
2025-01-17 14:00:00Z;9,401262;0;2
2025-01-17 15:00:00Z;9,388252;0;2
2025-01-17 16:00:00Z;9,390878;0;2
2025-01-17 17:00:00Z;9,400503;0;2
2025-01-17 18:00:00Z;9,406626;0;2
2025-01-17 19:00:00Z;9,406002;0;2
2025-01-17 20:00:00Z;9,414752;0;2
2025-01-17 21:00:00Z;9,417001;0;2
2025-01-17 22:00:00Z;9,412001;0;2
2025-01-17 23:00:00Z;9,405876;0;2
2025-01-18 00:00:00Z;9,398129;0;2
2025-01-18 01:00:00Z;9,386003;0;2
2025-01-18 02:00:00Z;9,377879;0;2
2025-01-18 03:00:00Z;9,364132;0;2
2025-01-18 04:00:00Z;9,348639;0;2
2025-01-18 05:00:00Z;9,324897;0;2
2025-01-18 06:00:00Z;9,299644;0;2
2025-01-18 07:00:00Z;9,278761;0;2
2025-01-18 08:00:00Z;9,264129;0;2
2025-01-18 09:00:00Z;9,258;0;2
2025-01-18 10:00:00Z;9,258875;0;2
2025-01-18 11:00:00Z;9,259251;0;2
2025-01-18 12:00:00Z;9,254128;0;2
2025-01-18 13:00:00Z;9,243629;0;2
2025-01-18 14:00:00Z;9,236876;0;2
2025-01-18 15:00:00Z;9,23625;0;2
2025-01-18 16:00:00Z;9,237875;0;2
2025-01-18 17:00:00Z;9,238126;0;2
2025-01-18 18:00:00Z;9,232877;0;2
2025-01-18 19:00:00Z;9,225378;0;2
2025-01-18 20:00:00Z;9,213383;0;2
2025-01-18 21:00:00Z;9,197757;0;2
2025-01-18 22:00:00Z;9,186378;0;2
2025-01-18 23:00:00Z;9,177131;0;2
2025-01-19 00:00:00Z;9,163009;0;2
2025-01-19 01:00:00Z;9,146766;0;2
2025-01-19 02:00:00Z;9,122901;0;2
2025-01-19 03:00:00Z;9,0974;0;2
2025-01-19 04:00:00Z;9,07427;0;2
2025-01-19 05:00:00Z;9,054262;0;2
2025-01-19 06:00:00Z;9,043377;0;2
2025-01-19 07:00:00Z;9,0425;0;2
2025-01-19 08:00:00Z;9,046501;0;2
2025-01-19 09:00:00Z;9,052876;0;2
2025-01-19 10:00:00Z;9,052127;0;2
2025-01-19 11:00:00Z;9,044255;0;2
2025-01-19 12:00:00Z;9,032129;0;2
2025-01-19 13:00:00Z;9,026501;0;2
2025-01-19 14:00:00Z;9,025249;0;2
2025-01-19 15:00:00Z;9,025625;0;2
2025-01-19 16:00:00Z;9,023875;0;2
2025-01-19 17:00:00Z;9,020751;0;2
2025-01-19 18:00:00Z;9,016376;0;2
2025-01-19 19:00:00Z;9,012629;0;2
2025-01-19 20:00:00Z;9,00188;0;2
2025-01-19 21:00:00Z;8,994503;0;2
2025-01-19 22:00:00Z;8,984879;0;2
2025-01-19 23:00:00Z;8,973881;0;2
2025-01-20 00:00:00Z;8,962629;0;2
2025-01-20 01:00:00Z;8,95413;0;2
2025-01-20 02:00:00Z;8,940512;0;2
2025-01-20 03:00:00Z;8,92401;0;2
2025-01-20 04:00:00Z;8,91288;0;2
2025-01-20 05:00:00Z;8,902879;0;2
2025-01-20 06:00:00Z;8,897876;0;2
2025-01-20 07:00:00Z;8,891382;0;2
2025-01-20 08:00:00Z;8,8739;0;2
2025-01-20 09:00:00Z;8,849151;0;2
2025-01-20 10:00:00Z;8,829768;0;2
2025-01-20 11:00:00Z;8,810021;0;2
2025-01-20 12:00:00Z;8,791263;0;2
2025-01-20 13:00:00Z;8,780503;0;2
2025-01-20 14:00:00Z;8,773628;0;2
2025-01-20 15:00:00Z;8,766253;0;2
2025-01-20 16:00:00Z;8,76575;0;2
2025-01-20 17:00:00Z;8,764875;0;2
2025-01-20 18:00:00Z;8,763124;0;2
2025-01-20 19:00:00Z;8,762;0;2
2025-01-20 20:00:00Z;8,760625;0;2
2025-01-20 21:00:00Z;8,757251;0;2
2025-01-20 22:00:00Z;8,754376;0;2
2025-01-20 23:00:00Z;8,747138;0;2
2025-01-21 00:00:00Z;8,734712;0;2
2025-01-21 01:00:00Z;8,722887;0;2
2025-01-21 02:00:00Z;8,711014;0;2
2025-01-21 03:00:00Z;8,699386;0;2
2025-01-21 04:00:00Z;8,690131;0;2
2025-01-21 05:00:00Z;8,682878;0;2
2025-01-21 06:00:00Z;8,681376;0;2
2025-01-21 07:00:00Z;8,682875;0;2
2025-01-21 08:00:00Z;8,683875;0;2
2025-01-21 09:00:00Z;8,684;0;2
2025-01-21 10:00:00Z;8,684376;0;2
2025-01-21 11:00:00Z;8,686501;0;2
2025-01-21 12:00:00Z;8,686125;0;2
2025-01-21 13:00:00Z;8,685625;0;2
2025-01-21 14:00:00Z;8,682752;0;2
2025-01-21 15:00:00Z;8,678127;0;2
2025-01-21 16:00:00Z;8,674251;0;2
2025-01-21 17:00:00Z;8,671751;0;2
2025-01-21 18:00:00Z;8,667752;0;2
2025-01-21 19:00:00Z;8,661755;0;2
2025-01-21 20:00:00Z;8,654255;0;2
2025-01-21 21:00:00Z;8,648128;0;2
2025-01-21 22:00:00Z;8,642505;0;2
2025-01-21 23:00:00Z;8,634132;0;2
2025-01-22 00:00:00Z;8,625758;0;2
2025-01-22 01:00:00Z;8,616135;0;2
2025-01-22 02:00:00Z;8,607381;0;2
2025-01-22 03:00:00Z;8,601128;0;2
2025-01-22 04:00:00Z;8,596251;0;2
2025-01-22 05:00:00Z;8,593001;0;2
2025-01-22 06:00:00Z;8,590126;0;2
2025-01-22 07:00:00Z;8,588125;0;2
2025-01-22 08:00:00Z;8,587375;0;2
2025-01-22 09:00:00Z;8,588126;0;2
2025-01-22 10:00:00Z;8,584126;0;2
2025-01-22 11:00:00Z;8,580626;0;2
2025-01-22 12:00:00Z;8,579878;0;2
2025-01-22 13:00:00Z;8,57338;0;2
2025-01-22 14:00:00Z;8,568127;0;2
2025-01-22 15:00:00Z;8,564126;0;2
2025-01-22 16:00:00Z;8,561001;0;2
2025-01-22 17:00:00Z;8,557876;0;2
2025-01-22 18:00:00Z;8,554251;0;2
2025-01-22 19:00:00Z;8,551626;0;2
2025-01-22 20:00:00Z;8,547252;0;2
2025-01-22 21:00:00Z;8,543503;0;2
2025-01-22 22:00:00Z;8,537378;0;2
2025-01-22 23:00:00Z;8,532628;0;2
2025-01-23 00:00:00Z;8,526628;0;2
2025-01-23 01:00:00Z;8,524125;0;2
2025-01-23 02:00:00Z;8,522501;0;2
2025-01-23 03:00:00Z;8,517505;0;2
2025-01-23 04:00:00Z;8,509256;0;2
2025-01-23 05:00:00Z;8,502378;0;2
2025-01-23 06:00:00Z;8,498002;0;2
2025-01-23 07:00:00Z;8,493257;0;2
2025-01-23 08:00:00Z;8,485005;0;2
2025-01-23 09:00:00Z;8,482501;0;2
2025-01-23 10:00:00Z;8,484;0;2
2025-01-23 11:00:00Z;8,484629;0;2
2025-01-23 12:00:00Z;8,476514;0;2
2025-01-23 13:00:00Z;8,463771;0;2
2025-01-23 14:00:00Z;8,450388;0;2
2025-01-23 15:00:00Z;8,445625;0;2
2025-01-23 16:00:00Z;8,44575;0;2
2025-01-23 17:00:00Z;8,44525;0;2
2025-01-23 18:00:00Z;8,44575;0;2
2025-01-23 19:00:00Z;8,44525;0;2
2025-01-23 20:00:00Z;8,44575;0;2
2025-01-23 21:00:00Z;8,444751;0;2
2025-01-23 22:00:00Z;8,442001;0;2
2025-01-23 23:00:00Z;8,439376;0;2
2025-01-24 00:00:00Z;8,438251;0;2
2025-01-24 01:00:00Z;8,43226;0;2
2025-01-24 02:00:00Z;8,419907;0;2
2025-01-24 03:00:00Z;8,400049;0;2
2025-01-24 04:00:00Z;8,379541;0;2
2025-01-24 05:00:00Z;8,364016;0;2
2025-01-24 06:00:00Z;8,362759;0;2
2025-01-24 07:00:00Z;8,372885;0;2
2025-01-24 08:00:00Z;8,376628;0;2
2025-01-24 09:00:00Z;8,372003;0;2
2025-01-24 10:00:00Z;8,371875;0;2
2025-01-24 11:00:00Z;8,371625;0;2
2025-01-24 12:00:00Z;8,366774;0;2
2025-01-24 13:00:00Z;8,349901;0;2
2025-01-24 14:00:00Z;8,34052;0;2
2025-01-24 15:00:00Z;8,327143;0;2
2025-01-24 16:00:00Z;8,330379;0;2
2025-01-24 17:00:00Z;8,333251;0;2
2025-01-24 18:00:00Z;8,335752;0;2
2025-01-24 19:00:00Z;8,330632;0;2
2025-01-24 20:00:00Z;8,322506;0;2
2025-01-24 21:00:00Z;8,317377;0;2
2025-01-24 22:00:00Z;8,314378;0;2
2025-01-24 23:00:00Z;8,308503;0;2
2025-01-25 00:00:00Z;8,306504;0;2
2025-01-25 01:00:00Z;8,313506;0;2
2025-01-25 02:00:00Z;8,318377;0;2
2025-01-25 03:00:00Z;8,321267;0;2
2025-01-25 04:00:00Z;8,338442;0;2
2025-01-25 05:00:00Z;8,363172;0;2
2025-01-25 06:00:00Z;8,377631;0;2
2025-01-25 07:00:00Z;8,418916;0;2
2025-01-25 08:00:00Z;8,446702;0;2
2025-01-25 09:00:00Z;8,478715;0;2
2025-01-25 10:00:00Z;8,526792;0;2
2025-01-25 11:00:00Z;8,548439;0;2
2025-01-25 12:00:00Z;8,573549;0;2
2025-01-25 13:00:00Z;8,56988;0;2
2025-01-25 14:00:00Z;8,574146;0;2
2025-01-25 15:00:00Z;8,591904;0;2
2025-01-25 16:00:00Z;8,605141;0;2
2025-01-25 17:00:00Z;8,617639;0;2
2025-01-25 18:00:00Z;8,628514;0;2
2025-01-25 19:00:00Z;8,641389;0;2
2025-01-25 20:00:00Z;8,650756;0;2
2025-01-25 21:00:00Z;8,659392;0;2
2025-01-25 22:00:00Z;8,675525;0;2
2025-01-25 23:00:00Z;8,690524;0;2
2025-01-26 00:00:00Z;8,705889;0;2
2025-01-26 01:00:00Z;8,709626;0;2
2025-01-26 02:00:00Z;8,715003;0;2
2025-01-26 03:00:00Z;8,719378;0;2
2025-01-26 04:00:00Z;8,715503;0;2
2025-01-26 05:00:00Z;8,719756;0;2
2025-01-26 06:00:00Z;8,728629;0;2
2025-01-26 07:00:00Z;8,731284;0;2
2025-01-26 08:00:00Z;8,738237;0;2
2025-01-26 09:00:00Z;8,742379;0;2
2025-01-26 10:00:00Z;8,753005;0;2
2025-01-26 11:00:00Z;8,75825;0;2
2025-01-26 12:00:00Z;8,759127;0;2
2025-01-26 13:00:00Z;8,765627;0;2
2025-01-26 14:00:00Z;8,769626;0;2
2025-01-26 15:00:00Z;8,766252;0;2
2025-01-26 16:00:00Z;8,76875;0;2
2025-01-26 17:00:00Z;8,769752;0;2
2025-01-26 18:00:00Z;8,764751;0;2
2025-01-26 19:00:00Z;8,768001;0;2
2025-01-26 20:00:00Z;8,766626;0;2
2025-01-26 21:00:00Z;8,761503;0;2
2025-01-26 22:00:00Z;8,75288;0;2
2025-01-26 23:00:00Z;8,743878;0;2
2025-01-27 00:00:00Z;8,739237;0;2
2025-01-27 01:00:00Z;8,728347;0;2
2025-01-27 02:00:00Z;8,704081;0;2
2025-01-27 03:00:00Z;8,671862;0;2
2025-01-27 04:00:00Z;8,638341;0;2
2025-01-27 05:00:00Z;8,614903;0;2
2025-01-27 06:00:00Z;8,61075;0;2
2025-01-27 07:00:00Z;8,614756;0;2
2025-01-27 08:00:00Z;8,623632;0;2
2025-01-27 09:00:00Z;8,630628;0;2
2025-01-27 10:00:00Z;8,634251;0;2
2025-01-27 11:00:00Z;8,633375;0;2
2025-01-27 12:00:00Z;8,634;0;2
2025-01-27 13:00:00Z;8,634003;0;2
2025-01-27 14:00:00Z;8,625781;0;2
2025-01-27 15:00:00Z;8,606651;0;2
2025-01-27 16:00:00Z;8,606876;0;2
2025-01-27 17:00:00Z;8,610001;0;2
2025-01-27 18:00:00Z;8,611753;0;2
2025-01-27 19:00:00Z;8,606378;0;2
2025-01-27 20:00:00Z;8,602126;0;2
2025-01-27 21:00:00Z;8,598876;0;2
2025-01-27 22:00:00Z;8,59438;0;2
2025-01-27 23:00:00Z;8,585761;0;2
2025-01-28 00:00:00Z;8,575882;0;2
2025-01-28 01:00:00Z;8,570504;0;2
2025-01-28 02:00:00Z;8,56313;0;2
2025-01-28 03:00:00Z;8,555757;0;2
2025-01-28 04:00:00Z;8,547754;0;2
2025-01-28 05:00:00Z;8,543627;0;2
2025-01-28 06:00:00Z;8,539127;0;2
2025-01-28 07:00:00Z;8,540876;0;2
2025-01-28 08:00:00Z;8,541878;0;2
2025-01-28 09:00:00Z;8,535633;0;2
2025-01-28 10:00:00Z;8,526258;0;2
2025-01-28 11:00:00Z;8,517882;0;2
2025-01-28 12:00:00Z;8,508636;0;2
2025-01-28 13:00:00Z;8,496644;0;2
2025-01-28 14:00:00Z;8,482395;0;2
2025-01-28 15:00:00Z;8,470759;0;2
2025-01-28 16:00:00Z;8,463632;0;2
2025-01-28 17:00:00Z;8,455009;0;2
2025-01-28 18:00:00Z;8,447504;0;2
2025-01-28 19:00:00Z;8,448876;0;2
2025-01-28 20:00:00Z;8,451628;0;2
2025-01-28 21:00:00Z;8,457754;0;2
2025-01-28 22:00:00Z;8,462002;0;2
2025-01-28 23:00:00Z;8,460251;0;2
2025-01-29 00:00:00Z;8,459;0;2
2025-01-29 01:00:00Z;8,45775;0;2
2025-01-29 02:00:00Z;8,455001;0;2
2025-01-29 03:00:00Z;8,451752;0;2
2025-01-29 04:00:00Z;8,447626;0;2
2025-01-29 05:00:00Z;8,447124;0;2
2025-01-29 06:00:00Z;8,448502;0;2
2025-01-29 07:00:00Z;8,451006;0;2
2025-01-29 08:00:00Z;8,442014;0;2
2025-01-29 09:00:00Z;8,431013;0;2
2025-01-29 10:00:00Z;8,420137;0;2
2025-01-29 11:00:00Z;8,410383;0;2
2025-01-29 12:00:00Z;8,401768;0;2
2025-01-29 13:00:00Z;8,38702;0;2
2025-01-29 14:00:00Z;8,378504;0;2
2025-01-29 15:00:00Z;8,380629;0;2
2025-01-29 16:00:00Z;8,388259;0;2
2025-01-29 17:00:00Z;8,397382;0;2
2025-01-29 18:00:00Z;8,402877;0;2
2025-01-29 19:00:00Z;8,406626;0;2
2025-01-29 20:00:00Z;8,408376;0;2
2025-01-29 21:00:00Z;8,411751;0;2
2025-01-29 22:00:00Z;8,413251;0;2
2025-01-29 23:00:00Z;8,409256;0;2
2025-01-30 00:00:00Z;8,399146;0;2
2025-01-30 01:00:00Z;8,38328;0;2
2025-01-30 02:00:00Z;8,368768;0;2
2025-01-30 03:00:00Z;8,359631;0;2
2025-01-30 04:00:00Z;8,354133;0;2
2025-01-30 05:00:00Z;8,345381;0;2
2025-01-30 06:00:00Z;8,344877;0;2
2025-01-30 07:00:00Z;8,351006;0;2
2025-01-30 08:00:00Z;8,357629;0;2
2025-01-30 09:00:00Z;8,362253;0;2
2025-01-30 10:00:00Z;8,367628;0;2
2025-01-30 11:00:00Z;8,371126;0;2
2025-01-30 12:00:00Z;8,375379;0;2
2025-01-30 13:00:00Z;8,381629;0;2
2025-01-30 14:00:00Z;8,384503;0;2
2025-01-30 15:00:00Z;8,379004;0;2
2025-01-30 16:00:00Z;8,378501;0;2
2025-01-30 17:00:00Z;8,381876;0;2
2025-01-30 18:00:00Z;8,38475;0;2
2025-01-30 19:00:00Z;8,38625;0;2
2025-01-30 20:00:00Z;8,388375;0;2
2025-01-30 21:00:00Z;8,386502;0;2
2025-01-30 22:00:00Z;8,381003;0;2
2025-01-30 23:00:00Z;8,375129;0;2
2025-01-31 00:00:00Z;8,370003;0;2
2025-01-31 01:00:00Z;8,365252;0;2
2025-01-31 02:00:00Z;8,362001;0;2
2025-01-31 03:00:00Z;8,359001;0;2
2025-01-31 04:00:00Z;8,356126;0;2
2025-01-31 05:00:00Z;8,35425;0;2
2025-01-31 06:00:00Z;8,354501;0;2
2025-01-31 07:00:00Z;8,357501;0;2
2025-01-31 08:00:00Z;8,358125;0;2
2025-01-31 09:00:00Z;8,359502;0;2
2025-01-31 10:00:00Z;8,363752;0;2
2025-01-31 11:00:00Z;8,366751;0;2
2025-01-31 12:00:00Z;8,367875;0;2
2025-01-31 13:00:00Z;8,368;0;2
2025-01-31 14:00:00Z;8,368;0;2
2025-01-31 15:00:00Z;8,367625;0;2
2025-01-31 16:00:00Z;8,365376;0;2
2025-01-31 17:00:00Z;8,365125;0;2
2025-01-31 18:00:00Z;8,36575;0;2
2025-01-31 19:00:00Z;8,365125;0;2
2025-01-31 20:00:00Z;8,364501;0;2
2025-01-31 21:00:00Z;8,360504;0;2
2025-01-31 22:00:00Z;8,353007;0;2
2025-01-31 23:00:00Z;8,345132;0;2
2025-02-01 00:00:00Z;8,338504;0;2
2025-02-01 01:00:00Z;8,335251;0;2
2025-02-01 02:00:00Z;8,334;0;2
2025-02-01 03:00:00Z;8,332626;0;2
